Applicant_ID,Applicant_Name,Gender,University,Education_Level,CGPA,Experience_Years,Job_Applied,Company,Skills_Score,Interview_Score,Final_Decision,Selected
223,Paul Martin,Male,Stanford University,Bachelors,2.71,2,AI Research Scientist,NVIDIA,73,51,Selected,1
224,Kevin Martinez,Female,Massachusetts Institute of Technology,Bachelors,3.3,4,AI Product Manager,NVIDIA,93,62,Selected,1
225,Justin Allen,Male,Technical University of Munich,Masters,2.55,5,MLOps Engineer,NVIDIA,81,74,Rejected,0
226,Megan Lopez,Female,Pennsylvania State University,Bachelors,3.19,2,MLOps Engineer,NVIDIA,70,48,Selected,1
227,Jason Lewis,Female,Carnegie Mellon University,Bachelors,3.69,3,Machine Learning Engineer,NVIDIA,80,48,Selected,1
228,Sean Rogers,Male,KAIST,Bachelors,3.2,1,MLOps Engineer,NVIDIA,49,65,Selected,1
229,James Anderson,Male,University of Hong Kong,Masters,4,5,AI Product Manager,NVIDIA,74,85,Selected,1
230,Kevin Martinez,Male,Sorbonne University,Masters,3.22,1,Machine Learning Engineer,NVIDIA,47,84,Selected,1
231,Emily Bennett,Female,University of Geneva,Bachelors,2.82,3,AI Product Manager,NVIDIA,86,55,Selected,1
232,Noah Perez,Female,University of Washington,Masters,3.05,1,AI Research Scientist,NVIDIA,77,53,Rejected,0
233,Samuel Green,Female,University of Zurich,Bachelors,2.79,4,AI Ethics & Compliance Officer,NVIDIA,74,84,Rejected,0
234,Robert Smith,Male,Harvard University,Masters,2.82,1,NLP Engineer (Natural Language Processing),NVIDIA,75,75,Rejected,0
235,Victoria Scott,Male,University of Pennsylvania,Bachelors,2.95,2,Reinforcement Learning Researcher,NVIDIA,82,70,Selected,1
236,Michael Brown,Male,University of Auckland,Bachelors,2.76,4,AI Ethics & Compliance Officer,NVIDIA,58,63,Selected,1
237,Andrew Thompson,Male,University of British Columbia,Bachelors,2.41,3,AI Ethics & Compliance Officer,NVIDIA,69,73,Selected,1
238,Rachel Harris,Male,University of Amsterdam,Masters,2.54,2,Computer Vision Engineer,NVIDIA,57,84,Rejected,0
239,Zachary Morris,Female,Weizmann Institute of Science,Bachelors,2.31,3,Deep Learning Specialist,NVIDIA,94,80,Rejected,0
240,Victoria Scott,Female,University of Manchester,Masters,2.49,3,Reinforcement Learning Researcher,NVIDIA,73,89,Rejected,0
241,Zachary Morris,Female,Purdue University,Masters,2.95,2,Computer Vision Engineer,NVIDIA,65,45,Rejected,0
242,Alexander Adams,Male,University of Texas at Austin,Masters,3.67,2,AI Product Manager,NVIDIA,72,81,Selected,1
243,Jessica Garcia,Female,University of Copenhagen,Masters,2.65,4,Deep Learning Specialist,NVIDIA,72,45,Selected,1
244,Henry Phillips,Female,University of Texas at Austin,Masters,4,2,Machine Learning Engineer,NVIDIA,78,78,Selected,1
245,Alexander Adams,Male,Pennsylvania State University,Masters,2.9,2,Reinforcement Learning Researcher,NVIDIA,45,88,Selected,1
246,Lucas Roberts,Female,Chinese University of Hong Kong,Masters,3.25,3,AI Product Manager,NVIDIA,81,54,Rejected,0
247,Elizabeth Young,Female,New York University,Bachelors,3.48,2,Reinforcement Learning Researcher,NVIDIA,92,50,Selected,1
248,Kyle Reed,Female,University of Bristol,Bachelors,3.42,4,Deep Learning Specialist,NVIDIA,63,89,Selected,1
249,Victoria Henderson,Male,Cornell University,Masters,3.16,4,Machine Learning Engineer,NVIDIA,57,71,Selected,1
250,Sophia Richardson,Male,Heidelberg University,Masters,2.32,3,AI Research Scientist,NVIDIA,45,64,Rejected,0
251,Sophia Richardson,Female,New York University,Bachelors,3.44,4,NLP Engineer (Natural Language Processing),NVIDIA,57,56,Selected,1
252,Andrew Thompson,Male,Weizmann Institute of Science,Bachelors,2.51,0,Computer Vision Engineer,NVIDIA,55,78,Rejected,0
253,Christopher Moore,Male,University of California Berkeley,Masters,3.7,1,NLP Engineer (Natural Language Processing),NVIDIA,84,72,Rejected,0
254,Lily Peterson,Male,Shanghai Jiao Tong University,Masters,2.59,1,Data Architect (AI Infrastructure),NVIDIA,62,85,Selected,1
255,James Anderson,Female,University of Manchester,Bachelors,2.33,4,NLP Engineer (Natural Language Processing),NVIDIA,59,70,Rejected,0
256,Caleb Evans,Female,Aarhus University,Masters,2.37,4,Deep Learning Specialist,NVIDIA,82,56,Selected,1
257,Samuel Green,Female,University College London,Masters,2.71,3,Data Architect (AI Infrastructure),NVIDIA,69,88,Selected,1
258,John Miller,Female,ETH Zurich,Masters,2.45,4,AI Ethics & Compliance Officer,NVIDIA,55,67,Selected,1
259,Matthew Thomas,Male,Duke University,Masters,3.21,2,Reinforcement Learning Researcher,NVIDIA,69,66,Selected,1
260,Daniel Wilson,Female,University of Copenhagen,Bachelors,2.63,2,Computer Vision Engineer,NVIDIA,63,67,Selected,1
261,Brian Robinson,Female,RWTH Aachen University,Masters,2.52,1,Computer Vision Engineer,NVIDIA,57,62,Rejected,0
262,Lily Peterson,Male,POSTECH,Masters,2.67,3,Reinforcement Learning Researcher,NVIDIA,70,69,Rejected,0
263,Laura Martinez,Female,University of Glasgow,Masters,3.76,4,NLP Engineer (Natural Language Processing),NVIDIA,88,53,Rejected,0
264,Kyle Reed,Male,Technion â€“ Israel Institute of Technology,Masters,3.17,5,MLOps Engineer,NVIDIA,53,93,Selected,1
265,Steven Harris,Male,University of Chicago,Bachelors,3.52,2,NLP Engineer (Natural Language Processing),NVIDIA,54,64,Selected,1
266,Nicholas Wright,Male,University of Glasgow,Masters,2.42,0,NLP Engineer (Natural Language Processing),NVIDIA,68,77,Rejected,0
267,Aaron Edwards,Male,University of Geneva,Masters,3.69,1,Machine Learning Engineer,NVIDIA,70,63,Selected,1
268,Robert Smith,Female,KAIST,Bachelors,3.66,3,AI Ethics & Compliance Officer,NVIDIA,89,67,Rejected,0
269,Samuel Green,Male,University of Leeds,Masters,2.61,0,AI Product Manager,NVIDIA,52,62,Rejected,0
270,James Anderson,Female,University of North Carolina at Chapel Hill,Bachelors,2.64,4,NLP Engineer (Natural Language Processing),NVIDIA,64,54,Selected,1
271,Ella Ward,Female,California Institute of Technology,Bachelors,3.52,0,Deep Learning Specialist,NVIDIA,61,72,Selected,1
272,Daniel Wilson,Female,Princeton University,Bachelors,3.33,2,AI Research Scientist,NVIDIA,48,60,Selected,1
273,Rachel Harris,Male,University of SÃ£o Paulo,Masters,3.56,3,Data Architect (AI Infrastructure),NVIDIA,92,84,Rejected,0
274,Kyle Reed,Male,Tsinghua University,Bachelors,3.16,3,Reinforcement Learning Researcher,NVIDIA,89,85,Rejected,0
275,Isabella Cox,Female,University of Adelaide,Bachelors,3.13,4,Computer Vision Engineer,NVIDIA,57,47,Rejected,0
276,Justin Allen,Female,University of Adelaide,Masters,2.7,3,AI Research Scientist,NVIDIA,61,60,Rejected,0
277,Audrey Long,Female,University of Edinburgh,Bachelors,2.83,5,NLP Engineer (Natural Language Processing),NVIDIA,53,88,Rejected,0
278,Amanda Walker,Male,Stanford University,Bachelors,3.48,4,AI Product Manager,NVIDIA,53,86,Selected,1
279,Justin Allen,Male,RWTH Aachen University,Masters,3.37,3,NLP Engineer (Natural Language Processing),NVIDIA,52,80,Selected,1
280,Christopher Moore,Female,Duke University,Masters,2.79,1,AI Research Scientist,NVIDIA,68,76,Selected,1
281,Aaron Edwards,Female,University of Copenhagen,Masters,3.06,1,Reinforcement Learning Researcher,NVIDIA,52,55,Selected,1
282,Lauren Wright,Female,University of California San Diego,Bachelors,2.32,5,Data Architect (AI Infrastructure),NVIDIA,93,76,Selected,1
283,Steven Harris,Female,McGill University,Masters,2.62,5,NLP Engineer (Natural Language Processing),NVIDIA,79,65,Selected,1
284,Jason Lewis,Female,University of Texas at Austin,Masters,3.57,1,Reinforcement Learning Researcher,NVIDIA,46,94,Selected,1
285,Stephanie King,Female,Leiden University,Bachelors,2.47,5,AI Ethics & Compliance Officer,NVIDIA,91,64,Rejected,0
286,Jessica Garcia,Male,University of New South Wales,Bachelors,2.93,0,AI Research Scientist,NVIDIA,80,68,Rejected,0
287,Benjamin Scott,Female,California Institute of Technology,Masters,3.87,3,Computer Vision Engineer,NVIDIA,90,70,Rejected,0
288,Adam Hall,Male,University of Melbourne,Masters,3.29,5,MLOps Engineer,NVIDIA,50,54,Rejected,0
289,Hannah Adams,Male,University of Wisconsinâ€“Madison,Bachelors,3.75,4,Reinforcement Learning Researcher,NVIDIA,75,57,Selected,1
290,Lucas Roberts,Female,Pontifical Catholic University of Chile,Bachelors,2.78,3,Machine Learning Engineer,NVIDIA,87,48,Rejected,0
291,Owen Campbell,Female,University of St Andrews,Bachelors,3.84,3,AI Research Scientist,NVIDIA,55,69,Selected,1
292,Eric Walker,Female,University of Illinois Urbana-Champaign,Bachelors,3.18,0,AI Ethics & Compliance Officer,NVIDIA,72,79,Rejected,0
293,Dylan Stewart,Male,Michigan State University,Masters,2.8,2,Reinforcement Learning Researcher,NVIDIA,81,71,Rejected,0
294,Mark White,Male,University of Nottingham,Masters,3.74,4,AI Product Manager,NVIDIA,59,88,Rejected,0
295,Joshua Garcia,Male,University of SÃ£o Paulo,Bachelors,3.2,1,Reinforcement Learning Researcher,NVIDIA,81,73,Selected,1
296,Austin Morgan,Female,University of Vienna,Masters,2.68,1,Reinforcement Learning Researcher,NVIDIA,61,86,Selected,1
297,Abigail Brooks,Male,Harvard University,Masters,3.22,5,AI Research Scientist,NVIDIA,89,52,Selected,1
298,Joshua Garcia,Male,University of British Columbia,Masters,3.77,5,MLOps Engineer,NVIDIA,80,77,Rejected,0
299,Steven Harris,Male,University of Wisconsinâ€“Madison,Masters,3.95,4,Machine Learning Engineer,NVIDIA,57,81,Selected,1
300,Benjamin Scott,Female,Technion â€“ Israel Institute of Technology,Masters,2.38,0,Computer Vision Engineer,NVIDIA,47,45,Rejected,0
301,Victoria Scott,Male,University of Cape Town,Masters,3.36,5,AI Ethics & Compliance Officer,NVIDIA,57,81,Selected,1
302,Kyle Reed,Female,University of Sydney,Masters,3.46,0,AI Product Manager,NVIDIA,61,52,Selected,1
303,Claire Patterson,Male,Shanghai Jiao Tong University,Masters,2.9,2,NLP Engineer (Natural Language Processing),NVIDIA,65,83,Selected,1
304,Michael Brown,Female,Heidelberg University,Bachelors,2.34,0,Deep Learning Specialist,NVIDIA,82,73,Selected,1
305,Jason Lewis,Female,University of Sheffield,Masters,3.24,3,Machine Learning Engineer,NVIDIA,63,88,Rejected,0
306,Daniel Wilson,Male,University of Toronto,Bachelors,3.99,1,AI Product Manager,NVIDIA,76,77,Selected,1
307,Isaac Parker,Female,University of Warwick,Bachelors,3.32,4,Reinforcement Learning Researcher,NVIDIA,75,55,Rejected,0
308,Abigail Brooks,Male,University of Washington,Bachelors,2.86,1,AI Ethics & Compliance Officer,NVIDIA,58,64,Rejected,0
309,Elizabeth Young,Male,Sorbonne University,Masters,2.86,4,Data Architect (AI Infrastructure),NVIDIA,74,69,Rejected,0
310,Jason Lewis,Male,National University of Singapore,Masters,2.33,3,Deep Learning Specialist,NVIDIA,74,83,Selected,1
311,Lily Peterson,Male,University of California Berkeley,Bachelors,3.99,4,AI Research Scientist,NVIDIA,67,81,Selected,1
312,Jennifer Clark,Male,University of Edinburgh,Bachelors,3.02,5,AI Research Scientist,NVIDIA,81,85,Selected,1
313,Sarah Thompson,Female,Monash University,Masters,2.88,2,Machine Learning Engineer,NVIDIA,68,77,Rejected,0
314,Sarah Thompson,Male,Aarhus University,Masters,3.44,1,Computer Vision Engineer,NVIDIA,95,75,Rejected,0
315,Daniel Carter,Female,University of Glasgow,Bachelors,3.81,4,AI Research Scientist,NVIDIA,87,74,Selected,1
316,Layla Powell,Female,Arizona State University,Bachelors,3.52,1,AI Product Manager,NVIDIA,61,91,Selected,1
317,Victoria Scott,Female,University of Texas at Austin,Bachelors,2.6,3,AI Ethics & Compliance Officer,NVIDIA,82,67,Rejected,0
318,Victoria Henderson,Female,University of Bristol,Bachelors,3.83,5,Machine Learning Engineer,NVIDIA,79,46,Rejected,0
319,Sean Rogers,Male,Delft University of Technology,Bachelors,2.98,1,Machine Learning Engineer,NVIDIA,57,83,Selected,1
320,Ryan Clark,Male,New York University,Bachelors,2.38,2,Reinforcement Learning Researcher,NVIDIA,49,81,Selected,1
321,Robert Smith,Female,University of Sheffield,Masters,3.39,4,AI Ethics & Compliance Officer,NVIDIA,46,58,Selected,1
322,Avery Barnes,Female,University of Bristol,Masters,3.77,4,MLOps Engineer,NVIDIA,95,47,Selected,1
323,Elizabeth Young,Male,KTH Royal Institute of Technology,Masters,3.78,4,AI Ethics & Compliance Officer,NVIDIA,46,65,Rejected,0
324,Steven Harris,Female,University of Virginia,Masters,2.33,3,AI Ethics & Compliance Officer,NVIDIA,58,54,Rejected,0
325,Madison Wood,Female,University of Texas at Austin,Bachelors,3.3,5,AI Product Manager,NVIDIA,80,54,Selected,1
326,Nora Perry,Female,University of Helsinki,Masters,3.11,2,Reinforcement Learning Researcher,NVIDIA,47,94,Rejected,0
327,Nora Perry,Female,University of California San Diego,Bachelors,2.52,5,NLP Engineer (Natural Language Processing),NVIDIA,45,80,Selected,1
328,Christopher Moore,Male,Chinese University of Hong Kong,Bachelors,3.96,2,AI Product Manager,NVIDIA,46,84,Selected,1
329,Adam Hall,Male,KAIST,Masters,2.55,5,NLP Engineer (Natural Language Processing),NVIDIA,56,92,Rejected,0
330,Stephanie King,Male,University of Alberta,Bachelors,2.66,5,Machine Learning Engineer,NVIDIA,67,69,Rejected,0
331,Mia Howard,Female,University of California Berkeley,Masters,3.85,3,NLP Engineer (Natural Language Processing),NVIDIA,88,67,Selected,1
332,Victoria Scott,Male,University of Chicago,Masters,2.34,3,Deep Learning Specialist,NVIDIA,90,72,Selected,1
333,Anna White,Male,University of Melbourne,Masters,2.67,2,AI Research Scientist,NVIDIA,81,95,Selected,1
334,Avery Barnes,Female,University of Otago,Bachelors,3.13,4,Machine Learning Engineer,NVIDIA,60,55,Selected,1
335,Brandon King,Female,University of St Andrews,Bachelors,2.91,2,Machine Learning Engineer,NVIDIA,94,94,Rejected,0
336,Eric Walker,Female,California Institute of Technology,Bachelors,3.96,1,Data Architect (AI Infrastructure),NVIDIA,45,53,Rejected,0
337,Daniel Carter,Female,Leiden University,Bachelors,2.45,4,NLP Engineer (Natural Language Processing),NVIDIA,66,86,Rejected,0
338,Alexander Adams,Female,University of Edinburgh,Bachelors,3.47,5,Machine Learning Engineer,NVIDIA,47,53,Rejected,0
339,Ryan Clark,Female,Columbia University,Bachelors,2.41,1,NLP Engineer (Natural Language Processing),NVIDIA,52,52,Rejected,0
340,Joshua Garcia,Female,Technical University of Munich,Masters,2.55,0,AI Ethics & Compliance Officer,NVIDIA,92,79,Rejected,0
341,Laura Martinez,Female,Delft University of Technology,Bachelors,3.54,0,NLP Engineer (Natural Language Processing),NVIDIA,62,90,Selected,1
342,Stephanie King,Male,Cornell University,Masters,2.99,4,Deep Learning Specialist,NVIDIA,80,68,Selected,1
343,Jacob Turner,Female,University of Minnesota,Masters,3.47,3,Computer Vision Engineer,NVIDIA,92,90,Selected,1
344,Zoey Coleman,Male,Nagoya University,Bachelors,2.96,4,Reinforcement Learning Researcher,NVIDIA,71,54,Rejected,0
345,Layla Powell,Male,KTH Royal Institute of Technology,Bachelors,3.34,4,Machine Learning Engineer,NVIDIA,69,60,Rejected,0
346,Owen Campbell,Female,University of Helsinki,Masters,2.99,4,Machine Learning Engineer,NVIDIA,80,65,Rejected,0
347,Grace Cooper,Female,University of Cambridge,Bachelors,3.4,5,MLOps Engineer,NVIDIA,75,77,Selected,1
348,Claire Patterson,Female,Shanghai Jiao Tong University,Bachelors,2.41,5,Reinforcement Learning Researcher,NVIDIA,78,62,Rejected,0
349,Christian Collins,Female,University of St Andrews,Masters,3.87,4,NLP Engineer (Natural Language Processing),NVIDIA,93,61,Selected,1
350,Austin Morgan,Male,Arizona State University,Masters,3.88,1,Computer Vision Engineer,NVIDIA,78,68,Selected,1
351,James Anderson,Female,University of Colorado Boulder,Masters,3.08,2,MLOps Engineer,NVIDIA,85,86,Rejected,0
352,Victoria Scott,Female,Northwestern University,Masters,2.56,5,AI Research Scientist,NVIDIA,61,69,Selected,1
353,Zoey Coleman,Female,Polytechnic Institute of Paris,Bachelors,2.79,4,Computer Vision Engineer,NVIDIA,73,89,Selected,1
354,Scarlett Ross,Female,Stanford University,Masters,2.52,3,Deep Learning Specialist,NVIDIA,76,78,Selected,1
355,Scott Young,Female,University of Cambridge,Masters,2.64,2,Deep Learning Specialist,NVIDIA,81,61,Selected,1
356,Steven Harris,Male,RWTH Aachen University,Bachelors,3.72,3,Deep Learning Specialist,NVIDIA,50,78,Rejected,0
357,Samantha Green,Male,University of North Carolina at Chapel Hill,Masters,2.93,3,MLOps Engineer,NVIDIA,47,90,Selected,1
358,Lily Peterson,Male,University of Warwick,Bachelors,3.68,5,AI Product Manager,NVIDIA,67,60,Selected,1
359,Isaac Parker,Female,University of Tokyo,Masters,3.43,4,MLOps Engineer,NVIDIA,66,49,Selected,1
360,Aaron Edwards,Female,Princeton University,Masters,3.59,3,Data Architect (AI Infrastructure),NVIDIA,46,51,Selected,1
361,David Johnson,Male,University of Nottingham,Bachelors,3.05,3,Reinforcement Learning Researcher,NVIDIA,76,53,Rejected,0
362,Caleb Evans,Male,Princeton University,Bachelors,2.8,1,AI Research Scientist,NVIDIA,66,94,Selected,1
363,Caleb Evans,Male,Duke University,Bachelors,2.47,5,AI Ethics & Compliance Officer,NVIDIA,50,93,Selected,1
364,Ryan Clark,Female,University of Toronto,Bachelors,3.24,5,Computer Vision Engineer,NVIDIA,92,71,Rejected,0
365,Rachel Harris,Female,University of Adelaide,Bachelors,2.62,2,MLOps Engineer,NVIDIA,45,56,Rejected,0
366,Lucas Roberts,Male,KTH Royal Institute of Technology,Masters,3.76,2,NLP Engineer (Natural Language Processing),NVIDIA,80,70,Rejected,0
367,William Taylor,Male,Osaka University,Masters,3.76,3,Data Architect (AI Infrastructure),NVIDIA,61,64,Selected,1
368,Isabella Cox,Male,Stockholm University,Masters,2.54,0,Reinforcement Learning Researcher,NVIDIA,66,57,Rejected,0
369,Owen Campbell,Female,University of California Los Angeles,Bachelors,3.92,5,NLP Engineer (Natural Language Processing),NVIDIA,65,47,Selected,1
370,Patrick Hill,Male,University of Florida,Bachelors,3.07,3,AI Research Scientist,NVIDIA,91,73,Selected,1
371,David Johnson,Male,Columbia University,Masters,3.77,1,Deep Learning Specialist,NVIDIA,49,83,Selected,1
372,Patrick Hill,Male,University of Amsterdam,Masters,3.73,0,NLP Engineer (Natural Language Processing),NVIDIA,54,94,Rejected,0
373,Owen Campbell,Female,University of Minnesota,Bachelors,3,0,Computer Vision Engineer,NVIDIA,87,61,Selected,1
374,Lily Peterson,Female,Princeton University,Bachelors,3.72,2,Deep Learning Specialist,NVIDIA,63,93,Selected,1
375,Daniel Carter,Male,University of Auckland,Masters,3.73,3,Computer Vision Engineer,NVIDIA,54,87,Rejected,0
376,Aaron Edwards,Male,University of Sheffield,Bachelors,2.68,3,AI Ethics & Compliance Officer,NVIDIA,79,89,Selected,1
377,Patrick Hill,Male,Eindhoven University of Technology,Masters,2.49,3,AI Ethics & Compliance Officer,NVIDIA,67,52,Rejected,0
378,Amanda Walker,Male,University of Cambridge,Bachelors,3.63,1,Data Architect (AI Infrastructure),NVIDIA,50,57,Selected,1
379,Daniel Wilson,Male,Sorbonne University,Bachelors,3.82,2,NLP Engineer (Natural Language Processing),NVIDIA,59,82,Rejected,0
380,Dylan Stewart,Male,Michigan State University,Masters,2.81,5,AI Ethics & Compliance Officer,NVIDIA,56,66,Selected,1
